Council,SiteID,Site,Indicator,Date,RawValue,Symbol,Value,Region
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2013-11-10T00:00:00Z,670,NA,670,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2013-12-08T00:00:00Z,839,NA,839,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-01-26T00:00:00Z,4813,NA,4813,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-02-16T00:00:00Z,205,NA,205,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-03-09T00:00:00Z,185,NA,185,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-04-06T00:00:00Z,1045,NA,1045,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-05-11T00:00:00Z,265,NA,265,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-06-08T00:00:00Z,255,NA,255,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-07-13T00:00:00Z,354,NA,354,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-08-10T00:00:00Z,326,NA,326,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-09-07T00:00:00Z,450,NA,450,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-10-12T00:00:00Z,318,NA,318,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-11-09T00:00:00Z,875,NA,875,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2014-12-07T00:00:00Z,996,NA,996,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-01-25T00:00:00Z,330,NA,330,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-02-15T00:00:00Z,520,NA,520,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-03-08T00:00:00Z,910,NA,910,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-04-12T00:00:00Z,2700,NA,2700,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-05-10T00:00:00Z,390,NA,390,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-06-07T00:00:00Z,180,NA,180,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-07-12T00:00:00Z,260,NA,260,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-08-09T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-09-06T00:00:00Z,670,NA,670,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-10-11T00:00:00Z,490,NA,490,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-11-08T00:00:00Z,710,NA,710,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2015-12-06T00:00:00Z,260,NA,260,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-01-17T00:00:00Z,450,NA,450,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-02-14T00:00:00Z,98,NA,98,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-03-06T00:00:00Z,440,NA,440,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-04-10T00:00:00Z,670,NA,670,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-05-08T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-06-12T00:00:00Z,9700,NA,9700,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-07-10T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-08-14T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-09-11T00:00:00Z,330,NA,330,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-10-09T00:00:00Z,950,NA,950,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-11-13T00:00:00Z,480,NA,480,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2016-12-11T00:00:00Z,630,NA,630,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-01-15T00:00:00Z,270,NA,270,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-02-12T00:00:00Z,580,NA,580,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-03-12T00:00:00Z,7900,NA,7900,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-04-09T00:00:00Z,580,NA,580,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-05-07T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-06-11T00:00:00Z,210,NA,210,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-07-09T00:00:00Z,940,NA,940,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-08-13T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-09-10T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-10-08T00:00:00Z,7900,NA,7900,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-11-12T00:00:00Z,430,NA,430,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2017-12-10T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-02-11T00:00:00Z,4200,NA,4200,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-03-11T00:00:00Z,1000,NA,1000,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-04-08T00:00:00Z,430,NA,430,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-05-13T00:00:00Z,2200,NA,2200,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-06-10T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-07-08T00:00:00Z,3500,NA,3500,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-08-12T00:00:00Z,280,NA,280,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-09-09T00:00:00Z,280,NA,280,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-10-07T00:00:00Z,990,NA,990,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-11-11T00:00:00Z,370,NA,370,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2018-12-09T00:00:00Z,690,NA,690,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-01-13T00:00:00Z,300,NA,300,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-03-10T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-07-15T00:00:00Z,1500,NA,1500,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-08-12T00:00:00Z,670,NA,670,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-09-16T00:00:00Z,5200,NA,5200,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-10-14T00:00:00Z,320,NA,320,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-11-10T00:00:00Z,9700,NA,9700,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2019-12-08T00:00:00Z,2600,NA,2600,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-01-26T00:00:00Z,480,NA,480,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-02-16T00:00:00Z,470,NA,470,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-03-08T00:00:00Z,990,NA,990,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-05-18T00:00:00Z,410,NA,410,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-06-15T00:00:00Z,270,NA,270,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-07-20T00:00:00Z,330,NA,330,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-08-17T00:00:00Z,91,NA,91,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-09-14T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-10-23T00:00:00Z,270,NA,270,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-11-08T00:00:00Z,3300,NA,3300,manawatu-whanganui
HRC,00025,mangatera at u/s manawatu confluence,ECOLI,2020-12-06T00:00:00Z,570,NA,570,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2006-07-18T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2006-08-15T00:00:00Z,385,NA,385,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2006-09-12T00:00:00Z,100,NA,100,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2006-10-10T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2006-11-14T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2006-12-12T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-01-15T00:00:00Z,360,NA,360,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-02-13T00:00:00Z,135,NA,135,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-03-13T00:00:00Z,1950,NA,1950,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-04-10T00:00:00Z,350,NA,350,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-05-08T00:00:00Z,1400,NA,1400,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-06-12T00:00:00Z,6100,NA,6100,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-07-09T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-08-13T00:00:00Z,740,NA,740,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-09-10T00:00:00Z,17300,NA,17300,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-10-08T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2007-11-11T00:00:00Z,145,NA,145,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-01-14T00:00:00Z,185,NA,185,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-02-11T00:00:00Z,850,NA,850,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-03-10T00:00:00Z,50,NA,50,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-04-07T00:00:00Z,480,NA,480,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-05-12T00:00:00Z,291.7,NA,291.7,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-06-09T00:00:00Z,240.5,NA,240.5,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-07-07T00:00:00Z,153.9,NA,153.9,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-08-03T00:00:00Z,344.8,NA,344.8,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-08-31T00:00:00Z,178.5,NA,178.5,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-10-05T00:00:00Z,1986.3,NA,1986.3,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-11-02T00:00:00Z,215.7,NA,215.7,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2008-11-30T00:00:00Z,166,NA,166,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-01-11T00:00:00Z,179,NA,179,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-02-08T00:00:00Z,219,NA,219,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-03-01T00:00:00Z,2420,NA,2420,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-04-19T00:00:00Z,66,NA,66,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-05-03T00:00:00Z,107,NA,107,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-06-07T00:00:00Z,59,NA,59,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-07-06T00:00:00Z,5172,NA,5172,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-08-02T00:00:00Z,146,NA,146,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-09-06T00:00:00Z,20,NA,20,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-10-11T00:00:00Z,411,NA,411,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-11-01T00:00:00Z,387,NA,387,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2009-12-06T00:00:00Z,770,NA,770,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-01-17T00:00:00Z,135,NA,135,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-01-31T00:00:00Z,32554,NA,32554,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-03-14T00:00:00Z,189,NA,189,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-04-11T00:00:00Z,108,NA,108,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-05-02T00:00:00Z,161,NA,161,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-08-01T00:00:00Z,172,NA,172,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-09-05T00:00:00Z,1850,NA,1850,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-10-03T00:00:00Z,291,NA,291,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-10-31T00:00:00Z,461,NA,461,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2010-12-05T00:00:00Z,133,NA,133,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-01-09T00:00:00Z,199,NA,199,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-02-06T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-03-06T00:00:00Z,344,NA,344,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-04-03T00:00:00Z,228,NA,228,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-05-08T00:00:00Z,236,NA,236,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-06-12T00:00:00Z,488,NA,488,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-07-03T00:00:00Z,138,NA,138,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-07-31T00:00:00Z,79,NA,79,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-09-04T00:00:00Z,32,NA,32,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-10-02T00:00:00Z,138,NA,138,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-11-06T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2011-12-04T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-01-15T00:00:00Z,490,NA,490,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-02-12T00:00:00Z,23,NA,23,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-03-04T00:00:00Z,1600,NA,1600,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-04-15T00:00:00Z,190,NA,190,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-05-06T00:00:00Z,33,NA,33,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-06-10T00:00:00Z,1100,NA,1100,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-07-08T00:00:00Z,210,NA,210,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-08-12T00:00:00Z,1300,NA,1300,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-09-09T00:00:00Z,2040,NA,2040,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-10-07T00:00:00Z,1230,NA,1230,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-11-11T00:00:00Z,134,NA,134,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2012-12-09T00:00:00Z,131,NA,131,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-01-13T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-02-24T00:00:00Z,190,NA,190,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-03-10T00:00:00Z,1180,NA,1180,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-04-07T00:00:00Z,118,NA,118,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-05-12T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-06-09T00:00:00Z,248,NA,248,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-07-07T00:00:00Z,225,NA,225,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-08-11T00:00:00Z,1741,NA,1741,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-09-08T00:00:00Z,226,NA,226,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-10-06T00:00:00Z,265,NA,265,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-11-10T00:00:00Z,621,NA,621,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2013-12-08T00:00:00Z,450,NA,450,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-01-26T00:00:00Z,9678,NA,9678,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-02-16T00:00:00Z,43,NA,43,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-03-09T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-04-06T00:00:00Z,112,NA,112,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-05-11T00:00:00Z,114,NA,114,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-06-08T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-07-13T00:00:00Z,79,NA,79,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-08-10T00:00:00Z,124,NA,124,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-09-07T00:00:00Z,600,NA,600,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-10-12T00:00:00Z,170,NA,170,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-11-09T00:00:00Z,289,NA,289,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2014-12-07T00:00:00Z,714,NA,714,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-01-25T00:00:00Z,400,NA,400,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-02-15T00:00:00Z,91,NA,91,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-03-08T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-04-12T00:00:00Z,690,NA,690,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-05-10T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-06-07T00:00:00Z,210,NA,210,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-07-12T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-08-09T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-09-06T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-10-11T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-11-08T00:00:00Z,500,NA,500,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2015-12-06T00:00:00Z,2100,NA,2100,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-01-17T00:00:00Z,85,NA,85,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-02-14T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-03-06T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-04-10T00:00:00Z,400,NA,400,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-05-08T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-06-12T00:00:00Z,9700,NA,9700,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-07-10T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-08-14T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-09-11T00:00:00Z,290,NA,290,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-10-09T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-11-13T00:00:00Z,400,NA,400,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2016-12-11T00:00:00Z,1300,NA,1300,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2017-01-15T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2017-02-12T00:00:00Z,220,NA,220,manawatu-whanganui
HRC,00026,mangatoro at mangahei road,ECOLI,2017-03-12T00:00:00Z,1400,NA,1400,manawatu-whanganui
