DHB,Month,Year,Time,Population
Hawke's Bay,March,2020,2020.25,179601.3690951097
Hawke's Bay,April,2020,2020.3333333333333,179993.5520957606
Hawke's Bay,May,2020,2020.4166666666667,180399.0366858249
Hawke's Bay,June,2020,2020.5,180818.2858282633
Hawke's Bay,July,2020,2020.5833333333333,181251.7624860399
Hawke's Bay,August,2020,2020.6666666666667,181699.92962211886
Hawke's Bay,September,2020,2020.75,182163.25019946074
Hawke's Bay,October,2020,2020.8333333333333,182642.1871810297
Hawke's Bay,November,2020,2020.9166666666667,183137.20352979007
Hawke's Bay,December,2020,2021,183648.7622087021
Hutt Valley,January,1997,1997.0833333333333,137134.2773980067
Hutt Valley,February,1997,1997.1666666666667,137165.958806825
Hutt Valley,March,1997,1997.25,137194.8624378654
Hutt Valley,April,1997,1997.3333333333333,137220.80650253876
Hutt Valley,May,1997,1997.4166666666667,137243.6092122559
Hutt Valley,June,1997,1997.5,137263.08877842737
Hutt Valley,July,1997,1997.5833333333333,137279.063412464
Hutt Valley,August,1997,1997.6666666666667,137291.35132577654
Hutt Valley,September,1997,1997.75,137299.77072977566
Hutt Valley,October,1997,1997.8333333333333,137304.13983587213
Hutt Valley,November,1997,1997.9166666666667,137304.27685547667
Hutt Valley,December,1997,1998,137300
Hutt Valley,January,1998,1998.0833333333333,137291.27897134394
Hutt Valley,February,1998,1998.1666666666667,137278.68943337444
Hutt Valley,March,1998,1998.25,137262.9585404487
Hutt Valley,April,1998,1998.3333333333333,137244.81344692368
Hutt Valley,May,1998,1998.4166666666667,137224.98130715647
Hutt Valley,June,1998,1998.5,137204.1892755042
Hutt Valley,July,1998,1998.5833333333333,137183.16450632396
Hutt Valley,August,1998,1998.6666666666667,137162.6341539727
Hutt Valley,September,1998,1998.75,137143.32537280762
Hutt Valley,October,1998,1998.8333333333333,137125.9653171858
Hutt Valley,November,1998,1998.9166666666667,137111.2811414642
Hutt Valley,December,1998,1999,137100
Hutt Valley,January,1999,1999.0833333333333,137092.56273513607
Hutt Valley,February,1999,1999.1666666666667,137088.26494115868
Hutt Valley,March,1999,1999.25,137086.11590033988
Hutt Valley,April,1999,1999.3333333333333,137085.12489495176
Hutt Valley,May,1999,1999.4166666666667,137084.30120726637
Hutt Valley,June,1999,1999.5,137082.6541195558
Hutt Valley,July,1999,1999.5833333333333,137079.19291409216
Hutt Valley,August,1999,1999.6666666666667,137072.92687314746
Hutt Valley,September,1999,1999.75,137062.86527899382
Hutt Valley,October,1999,1999.8333333333333,137048.01741390335
Hutt Valley,November,1999,1999.9166666666667,137027.392560148
Hutt Valley,December,1999,2000,137000
Hutt Valley,January,2000,2000.0833333333333,136965.379810334
Hutt Valley,February,2000,2000.1666666666667,136925.19524643524
Hutt Valley,March,2000,2000.25,136881.6403581918
Hutt Valley,April,2000,2000.3333333333333,136836.9091954916
Hutt Valley,May,2000,2000.4166666666667,136793.19580822246
Hutt Valley,June,2000,2000.5,136752.6942462726
Hutt Valley,July,2000,2000.5833333333333,136717.59855952975
Hutt Valley,August,2000,2000.6666666666667,136690.10279788187
Hutt Valley,September,2000,2000.75,136672.40101121704
Hutt Valley,October,2000,2000.8333333333333,136666.68724942315
Hutt Valley,November,2000,2000.9166666666667,136675.15556238816
Hutt Valley,December,2000,2001,136700
Hutt Valley,January,2001,2001.0833333333333,136742.67728278722
Hutt Valley,February,2001,2001.1666666666667,136801.69481384108
Hutt Valley,March,2001,2001.25,136874.82266689287
Hutt Valley,April,2001,2001.3333333333333,136959.83091567445
Hutt Valley,May,2001,2001.4166666666667,137054.48963391775
Hutt Valley,June,2001,2001.5,137156.5688953539
Hutt Valley,July,2001,2001.5833333333333,137263.83877371484
Hutt Valley,August,2001,2001.6666666666667,137374.0693427325
Hutt Valley,September,2001,2001.75,137485.03067613798
Hutt Valley,October,2001,2001.8333333333333,137594.49284766323
Hutt Valley,November,2001,2001.9166666666667,137700.22593104022
Hutt Valley,December,2001,2002,137800
Hutt Valley,January,2002,2002.0833333333333,137892.15179925758
Hutt Valley,February,2002,2002.1666666666667,137977.28475746003
Hutt Valley,March,2002,2002.25,138056.56897423667
Hutt Valley,April,2002,2002.3333333333333,138131.17454921757
Hutt Valley,May,2002,2002.4166666666667,138202.27158203282
Hutt Valley,June,2002,2002.5,138271.0301723118
Hutt Valley,July,2002,2002.5833333333333,138338.62041968456
Hutt Valley,August,2002,2002.6666666666667,138406.21242378117
Hutt Valley,September,2002,2002.75,138474.97628423103
Hutt Valley,October,2002,2002.8333333333333,138546.0821006642
Hutt Valley,November,2002,2002.9166666666667,138620.69997271072
Hutt Valley,December,2002,2003,138700
Hutt Valley,January,2003,2003.0833333333333,138784.78033499676
Hutt Valley,February,2003,2003.1666666666667,138874.35134150446
Hutt Valley,March,2003,2003.25,138967.65143616046
Hutt Valley,April,2003,2003.3333333333333,139063.61903560293
Hutt Valley,May,2003,2003.4166666666667,139161.19255646993
Hutt Valley,June,2003,2003.5,139259.31041539888
Hutt Valley,July,2003,2003.5833333333333,139356.9110290279
Hutt Valley,August,2003,2003.6666666666667,139452.9328139951
Hutt Valley,September,2003,2003.75,139546.31418693787
Hutt Valley,October,2003,2003.8333333333333,139635.9935644943
Hutt Valley,November,2003,2003.9166666666667,139720.90936330255
Hutt Valley,December,2003,2004,139800
Hutt Valley,January,2004,2004.0833333333333,139872.48843482896
Hutt Valley,February,2004,2004.1666666666667,139938.73580244853
Hutt Valley,March,2004,2004.25,139999.38778112145
Hutt Valley,April,2004,2004.3333333333333,140055.09004911102
Hutt Valley,May,2004,2004.4166666666667,140106.48828468047
Hutt Valley,June,2004,2004.5,140154.22816609262
Hutt Valley,July,2004,2004.5833333333333,140198.95537161076
Hutt Valley,August,2004,2004.6666666666667,140241.3155794981
Hutt Valley,September,2004,2004.75,140281.95446801747
Hutt Valley,October,2004,2004.8333333333333,140321.5177154322
Hutt Valley,November,2004,2004.9166666666667,140360.6510000054
Hutt Valley,December,2004,2005,140400
Hutt Valley,January,2005,2005.0833333333333,140440.0807405018
Hutt Valley,February,2005,2005.1666666666667,140480.89063388694
Hutt Valley,March,2005,2005.25,140522.29743935372
Hutt Valley,April,2005,2005.3333333333333,140564.16891610087
Hutt Valley,May,2005,2005.4166666666667,140606.37282332705
Hutt Valley,June,2005,2005.5,140648.7769202306
Hutt Valley,July,2005,2005.5833333333333,140691.24896601026
Hutt Valley,August,2005,2005.6666666666667,140733.65671986467
Hutt Valley,September,2005,2005.75,140775.86794099218
Hutt Valley,October,2005,2005.8333333333333,140817.75038859152
Hutt Valley,November,2005,2005.9166666666667,140859.17182186132
Hutt Valley,December,2005,2006,140900
Hutt Valley,January,2006,2006.0833333333333,140940.04739945984
Hutt Valley,February,2006,2006.1666666666667,140978.90536570767
Hutt Valley,March,2006,2006.25,141016.10996146366
Hutt Valley,April,2006,2006.3333333333333,141051.19724944828
Hutt Valley,May,2006,2006.4166666666667,141083.70329238198
Hutt Valley,June,2006,2006.5,141113.16415298497
Hutt Valley,July,2006,2006.5833333333333,141139.11589397767
Hutt Valley,August,2006,2006.6666666666667,141161.09457808052
Hutt Valley,September,2006,2006.75,141178.6362680138
Hutt Valley,October,2006,2006.8333333333333,141191.27702649788
Hutt Valley,November,2006,2006.9166666666667,141198.55291625316
Hutt Valley,December,2006,2007,141200
Hutt Valley,January,2007,2007.0833333333333,141195.44725425128
Hutt Valley,February,2007,2007.1666666666667,141185.89531069
Hutt Valley,March,2007,2007.25,141172.63771479166
Hutt Valley,April,2007,2007.3333333333333,141156.9680120318
Hutt Valley,May,2007,2007.4166666666667,141140.1797478859
Hutt Valley,June,2007,2007.5,141123.56646782954
Hutt Valley,July,2007,2007.5833333333333,141108.42171733823
Hutt Valley,August,2007,2007.6666666666667,141096.03904188742
Hutt Valley,September,2007,2007.75,141087.71198695267
Hutt Valley,October,2007,2007.8333333333333,141084.7340980095
Hutt Valley,November,2007,2007.9166666666667,141088.39892053345
Hutt Valley,December,2007,2008,141100
Hutt Valley,January,2008,2008.0833333333333,141120.46682427573
Hutt Valley,February,2008,2008.1666666666667,141149.27265079168
Hutt Valley,March,2008,2008.25,141185.5266793697
Hutt Valley,April,2008,2008.3333333333333,141228.33810983188
Hutt Valley,May,2008,2008.4166666666667,141276.81614200032
Hutt Valley,June,2008,2008.5,141330.06997569682
Hutt Valley,July,2008,2008.5833333333333,141387.20881074347
Hutt Valley,August,2008,2008.6666666666667,141447.3418469625
Hutt Valley,September,2008,2008.75,141509.5782841755
Hutt Valley,October,2008,2008.8333333333333,141573.02732220473
Hutt Valley,November,2008,2008.9166666666667,141636.79816087233
Hutt Valley,December,2008,2009,141700
Hutt Valley,January,2009,2009.0833333333333,141761.92155975674
Hutt Valley,February,2009,2009.1666666666667,141822.56964169897
Hutt Valley,March,2009,2009.25,141882.1305677295
Hutt Valley,April,2009,2009.3333333333333,141940.7906597516
Hutt Valley,May,2009,2009.4166666666667,141998.73623966856
Hutt Valley,June,2009,2009.5,142056.1536293832
Hutt Valley,July,2009,2009.5833333333333,142113.22915079875
Hutt Valley,August,2009,2009.6666666666667,142170.1491258185
Hutt Valley,September,2009,2009.75,142227.0998763453
Hutt Valley,October,2009,2009.8333333333333,142284.26772428237
Hutt Valley,November,2009,2009.9166666666667,142341.838991533
Hutt Valley,December,2009,2010,142400
Hutt Valley,January,2010,2010.0833333333333,142458.75665891927
Hutt Valley,February,2010,2010.1666666666667,142517.39322685718
Hutt Valley,March,2010,2010.25,142575.0135497123
Hutt Valley,April,2010,2010.3333333333333,142630.72147338363
Hutt Valley,May,2010,2010.4166666666667,142683.62084377013
Hutt Valley,June,2010,2010.5,142732.81550677042
Hutt Valley,July,2010,2010.5833333333333,142777.40930828344
Hutt Valley,August,2010,2010.6666666666667,142816.5060942082
Hutt Valley,September,2010,2010.75,142849.2097104433
Hutt Valley,October,2010,2010.8333333333333,142874.62400288775
Hutt Valley,November,2010,2010.9166666666667,142891.85281744038
Hutt Valley,December,2010,2011,142900
Hutt Valley,January,2011,2011.0833333333333,142898.48004530667
Hutt Valley,February,2011,2011.1666666666667,142887.95004346513
Hutt Valley,March,2011,2011.25,142869.37773342128
Hutt Valley,April,2011,2011.3333333333333,142843.7308541211
Hutt Valley,May,2011,2011.4166666666667,142811.97714451037
Hutt Valley,June,2011,2011.5,142775.08434353519
Hutt Valley,July,2011,2011.5833333333333,142734.02019014137
Hutt Valley,August,2011,2011.6666666666667,142689.75242327477
Hutt Valley,September,2011,2011.75,142643.24878188147
Hutt Valley,October,2011,2011.8333333333333,142595.47700490733
Hutt Valley,November,2011,2011.9166666666667,142547.4048312981
Hutt Valley,December,2011,2012,142500
Hutt Valley,January,2012,2012.0833333333333,142454.32547466885
Hutt Valley,February,2012,2012.1666666666667,142411.82511780082
Hutt Valley,March,2012,2012.25,142374.03801660254
Hutt Valley,April,2012,2012.3333333333333,142342.50325828022
Hutt Valley,May,2012,2012.4166666666667,142318.7599300402
Hutt Valley,June,2012,2012.5,142304.3471190889
Hutt Valley,July,2012,2012.5833333333333,142300.80391263263
Hutt Valley,August,2012,2012.6666666666667,142309.66939787785
Hutt Valley,September,2012,2012.75,142332.4826620308
Hutt Valley,October,2012,2012.8333333333333,142370.78279229786
Hutt Valley,November,2012,2012.9166666666667,142426.10887588558
Hutt Valley,December,2012,2013,142500
Hutt Valley,January,2013,2013.0833333333333,142593.4194449069
Hutt Valley,February,2013,2013.1666666666667,142705.02726310928
Hutt Valley,March,2013,2013.25,142832.90770016852
Hutt Valley,April,2013,2013.3333333333333,142975.14500164686
Hutt Valley,May,2013,2013.4166666666667,143129.82341310676
Hutt Valley,June,2013,2013.5,143295.02718010926
Hutt Valley,July,2013,2013.5833333333333,143468.8405482168
Hutt Valley,August,2013,2013.6666666666667,143649.34776299185
Hutt Valley,September,2013,2013.75,143834.63306999538
Hutt Valley,October,2013,2013.8333333333333,144022.78071478984
Hutt Valley,November,2013,2013.9166666666667,144211.87494293775
Hutt Valley,December,2013,2014,144400
Hutt Valley,January,2014,2014.0833333333333,144585.71202348085
Hutt Valley,February,2014,2014.1666666666667,144769.4547186515
Hutt Valley,March,2014,2014.25,144952.14368272337
Hutt Valley,April,2014,2014.3333333333333,145134.69451290937
Hutt Valley,May,2014,2014.4166666666667,145318.02280642246
Hutt Valley,June,2014,2014.5,145503.04416047406
Hutt Valley,July,2014,2014.5833333333333,145690.6741722771
Hutt Valley,August,2014,2014.6666666666667,145881.8284390445
Hutt Valley,September,2014,2014.75,146077.4225579877
Hutt Valley,October,2014,2014.8333333333333,146278.37212631965
Hutt Valley,November,2014,2014.9166666666667,146485.59274125332
Hutt Valley,December,2014,2015,146700
Hutt Valley,January,2015,2015.0833333333333,146922.18153524277
Hutt Valley,February,2015,2015.1666666666667,147151.41312154493
Hutt Valley,March,2015,2015.25,147386.642568938
Hutt Valley,April,2015,2015.3333333333333,147626.81768745533
Hutt Valley,May,2015,2015.4166666666667,147870.8862871304
Hutt Valley,June,2015,2015.5,148117.79617799452
Hutt Valley,July,2015,2015.5833333333333,148366.49517008118
Hutt Valley,August,2015,2015.6666666666667,148615.93107342382
Hutt Valley,September,2015,2015.75,148865.05169805378
Hutt Valley,October,2015,2015.8333333333333,149112.80485400453
Hutt Valley,November,2015,2015.9166666666667,149358.13835130946
Hutt Valley,December,2015,2016,149600
Hutt Valley,January,2016,2016.0833333333333,149837.48313184318
Hutt Valley,February,2016,2016.1666666666667,150070.26316554035
Hutt Valley,March,2016,2016.25,150298.1610415246
Hutt Valley,April,2016,2016.3333333333333,150520.99770023095
Hutt Valley,May,2016,2016.4166666666667,150738.59408209432
Hutt Valley,June,2016,2016.5,150950.77112754787
Hutt Valley,July,2016,2016.5833333333333,151157.34977702654
Hutt Valley,August,2016,2016.6666666666667,151358.15097096522
Hutt Valley,September,2016,2016.75,151552.99564979717
Hutt Valley,October,2016,2016.8333333333333,151741.7047539573
Hutt Valley,November,2016,2016.9166666666667,151924.09922388048
Hutt Valley,December,2016,2017,152100
Hutt Valley,January,2017,2017.0833333333333,152269.3789929389
Hutt Valley,February,2017,2017.1666666666667,152432.81199407263
Hutt Valley,March,2017,2017.25,152591.02576496353
Hutt Valley,April,2017,2017.3333333333333,152744.74706717522
Hutt Valley,May,2017,2017.4166666666667,152894.70266227124
Hutt Valley,June,2017,2017.5,153041.61931181405
Hutt Valley,July,2017,2017.5833333333333,153186.22377736715
Hutt Valley,August,2017,2017.6666666666667,153329.24282049417
Hutt Valley,September,2017,2017.75,153471.40320275753
Hutt Valley,October,2017,2017.8333333333333,153613.43168572075
Hutt Valley,November,2017,2017.9166666666667,153756.05503094743
Hutt Valley,December,2017,2018,153900
Hutt Valley,January,2018,2018.0833333333333,154045.93839640028
Hutt Valley,February,2018,2018.1666666666667,154194.32219150334
Hutt Valley,March,2018,2018.25,154345.54839862123
Hutt Valley,April,2018,2018.3333333333333,154500.01403106732
Hutt Valley,May,2018,2018.4166666666667,154658.11610215486
Hutt Valley,June,2018,2018.5,154820.251625196
Hutt Valley,July,2018,2018.5833333333333,154986.81761350398
Hutt Valley,August,2018,2018.6666666666667,155158.21108039224
Hutt Valley,September,2018,2018.75,155334.82903917274
Hutt Valley,October,2018,2018.8333333333333,155517.06850315884
Hutt Valley,November,2018,2018.9166666666667,155705.32648566397
Hutt Valley,December,2018,2019,155900
Hutt Valley,January,2019,2019.0833333333333,156101.4970510887
Hutt Valley,February,2019,2019.1666666666667,156310.26961028526
Hutt Valley,March,2019,2019.25,156526.7806405515
Hutt Valley,April,2019,2019.3333333333333,156751.49310485096
Hutt Valley,May,2019,2019.4166666666667,156984.86996614723
Hutt Valley,June,2019,2019.5,157227.37418740202
Hutt Valley,July,2019,2019.5833333333333,157479.46873157888
Hutt Valley,August,2019,2019.6666666666667,157741.61656164154
Hutt Valley,September,2019,2019.75,158014.2806405515
Hutt Valley,October,2019,2019.8333333333333,158297.92393127247
Hutt Valley,November,2019,2019.9166666666667,158593.00939676818
Hutt Valley,December,2019,2020,158900
