p_match,year,ground,country,inns,bat,team_bowl,ball,outcome,over,score,cur_bat_runs,wagonX,wagonY
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,four,157,4,183,86,-181
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,four,157,4,187,-168,106
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,four,149,4,170,-158,110
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,153,1,174,133,30
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,1,four,97,4,15,-29,-179
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,2,run,97,1,16,-95,102
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,3,four,99,4,21,164,-108
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,5,run,99,2,23,144,-50
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,6,run,99,1,24,102,-16
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,5,four,120,4,7,152,-137
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,3,run,122,1,20,-144,69
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,6,six,122,6,26,-180,-38
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,3,six,124,6,33,-180,51
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,4,four,124,4,37,165,-131
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,6,six,124,6,43,-113,-152
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,1,run,155,1,29,139,-9
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,5,four,155,4,33,177,52
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,1,run,149,2,3,-139,-8
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,4,run,149,1,4,-113,-9
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,2,six,151,6,12,161,111
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,2,run,153,1,21,138,-17
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,5,run,153,3,24,-118,-94
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,1,four,14,4,36,173,-59
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,3,four,14,4,40,-79,-168
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,5,run,14,1,41,-49,26
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,6,run,16,1,42,103,-23
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,3,four,56,4,113,154,126
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,5,run,58,1,114,-51,25
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,1,run,62,3,117,141,45
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,4,run,62,1,118,117,-12
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,1,run,65,1,120,-64,36
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,3,four,65,4,124,135,139
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,5,run,65,1,125,141,-22
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,1,six,54,6,108,-168,-110
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,4,run,54,1,109,-112,59
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,3,run,67,1,130,-27,-106
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,5,run,69,1,131,60,58
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,18,2,17,148,-7
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,18,1,18,103,-26
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,run,20,2,22,122,-44
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,20,1,23,-111,35
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,six,22,6,30,-162,-107
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,four,16,4,9,-65,176
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,4,four,16,4,13,47,-176
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,5,run,16,1,14,128,-22
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,run,56,1,84,114,-13
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,six,58,6,91,-75,-175
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,58,1,92,63,10
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,four,58,4,96,141,-153
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,5,run,60,1,97,-113,81
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,62,1,102,73,6
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,62,1,103,130,-58
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,65,1,109,134,-43
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,67,1,110,-129,70
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,3,run,80,1,153,96,-21
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,80,1,154,52,-2
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,4,run,71,3,120,-138,-60
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,71,1,121,-120,41
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,run,73,3,127,-131,-43
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,3,run,73,1,128,92,-22
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,75,1,134,134,-38
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,67,1,111,134,-20
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,run,69,2,114,46,30
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,3,run,69,1,115,134,-18
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,75,1,135,-109,54
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,3,six,78,6,147,-108,-147
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,5,run,78,1,148,-50,-105
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,80,1,24,68,4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,80,1,25,117,-12
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,82,2,28,123,-45
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,four,82,4,32,168,92
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,run,71,1,1,61,-3
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,73,1,4,144,-31
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,75,1,9,47,-69
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,98,2,60,98,116
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,98,3,63,-106,-99
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,98,1,64,-41,26
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,78,1,21,100,0
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,78,1,22,46,-108
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,108,1,75,56,-14
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,110,1,81,43,-129
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,four,112,4,85,-21,180
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,four,112,4,89,-52,177
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,114,1,90,-113,10
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,116,1,92,35,-129
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,104,1,70,118,46
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,130,1,110,53,1
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,130,1,111,48,-110
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,126,1,105,28,-41
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,128,1,107,118,-21
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,run,128,1,108,116,-18
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,134,1,126,30,-126
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,136,1,128,34,-127
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,136,2,130,-91,84
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,136,1,131,49,-122
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,138,1,133,77,-114
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,140,1,137,63,5
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,140,1,138,46,-140
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,four,142,4,144,179,-62
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,run,142,1,145,16,-142
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,144,1,154,143,-21
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,144,1,155,56,-127
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,156,1,177,139,-10
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,158,2,189,85,135
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,146,2,159,120,-18
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,four,146,4,163,-167,-85
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,148,1,165,69,4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,148,1,166,51,-8
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,158,1,190,44,33
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,158,1,191,40,-101
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,160,1,193,121,4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,run,150,1,171,39,-114
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,152,1,172,109,-20
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,152,1,173,61,-120
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,154,1,175,117,-13
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,4,run,98,1,17,-45,30
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,2,four,100,4,28,-69,171
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,3,four,100,4,32,-172,-91
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,1,run,106,2,39,131,48
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,1,run,108,1,40,65,-28
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,4,run,110,3,44,66,-4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,2,run,112,1,45,-24,-56
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,3,run,114,1,47,-97,78
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,5,run,114,2,49,-79,-91
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,2,run,102,1,33,-24,-60
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,2,run,104,1,35,47,-128
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,5,run,104,1,36,41,-131
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,3,run,130,1,4,-125,-3
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,3,run,132,2,6,141,-12
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,3,run,128,1,1,-82,16
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,6,run,128,2,3,-67,103
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,5,run,134,1,12,-103,9
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,2,run,136,1,14,127,37
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,3,run,138,1,16,43,-110
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,1,run,140,1,18,38,-111
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,5,run,140,1,19,44,-94
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,4,run,144,1,26,51,-4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,2,run,148,1,31,-52,6
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,4,run,154,2,27,54,-6
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,5,run,154,1,28,-35,-110
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,2,run,156,2,35,134,-63
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,3,four,156,4,39,123,-151
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,4,four,156,4,43,85,-178
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,6,four,156,4,47,172,118
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,1,run,158,2,49,138,62
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,2,run,158,1,50,101,-35
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,6,run,148,1,1,-21,-127
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,5,run,158,1,51,98,-63
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,1,six,160,6,64,177,75
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,2,run,160,1,65,116,87
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,5,six,160,6,71,153,-130
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,3,run,150,1,5,53,-116
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,6,run,150,1,6,93,-123
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,2,six,152,6,18,85,-177
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,3,run,152,1,19,51,-112
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,6,run,152,1,20,84,17
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,1,run,154,1,25,67,-111
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,3,four,12,4,28,-44,-180
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,6,four,12,4,32,179,-23
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,4,four,53,4,83,-10,-182
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,run,81,1,155,-116,-4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,1,run,83,1,156,65,-12
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,5,four,79,4,152,168,97
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,85,1,34,-86,-5
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,four,87,4,39,-90,-180
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,93,1,50,-127,-22
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,95,3,54,160,-30
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,95,1,55,-102,-8
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,81,1,26,-46,95
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,89,2,41,-136,-36
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,89,1,42,99,115
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,91,1,46,100,-3
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,79,1,23,-98,36
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,four,107,4,74,-162,94
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,109,1,76,-114,79
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,four,109,4,80,-160,-99
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,115,1,91,-134,-5
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,117,1,93,121,50
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,139,1,134,-143,-4
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,139,2,136,-53,130
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,141,1,139,-43,31
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,run,141,1,140,56,-49
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Ross Taylor,Bangladesh,2,run,91,1,4,-131,59
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,2,run,95,1,9,116,-30
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,7,run,105,1,37,140,42
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,3,run,109,1,41,127,41
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,3,run,113,1,46,144,-14
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,3,four,115,4,53,79,178
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Henry Nicholls,Bangladesh,4,run,103,1,34,146,-7
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Neil Wagner,Bangladesh,5,run,117,1,1,-101,-5
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,3,run,139,1,17,-114,-1
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,2,run,141,1,20,65,-93
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,6,four,141,4,24,-8,-180
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Jeet Raval,Bangladesh,1,run,70,1,132,129,-25
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,2,run,70,1,116,-25,-106
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,6,run,70,1,117,121,-34
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,3,four,77,4,140,-171,-114
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Tom Latham,Bangladesh,4,run,77,1,141,-107,-31
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,four,77,4,18,-53,174
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,2,run,77,1,19,-32,-136
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,run,77,1,20,103,-17
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,5,run,162,1,195,43,-115
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,143,1,146,-28,-132
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,143,2,148,-98,-96
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,4,four,143,4,152,-78,171
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,143,1,153,140,-30
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,1,run,145,1,156,42,-122
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,145,1,157,-140,-1
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,6,run,147,1,164,-126,-13
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Kane Williamson,Bangladesh,3,run,162,1,194,-47,-115
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,2,run,143,1,25,-128,-15
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,2,run,145,1,27,135,-19
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,1,leg bye,147,2,27,25,131
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,3,run,147,2,29,26,138
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,BJ Watling,Bangladesh,4,run,147,1,30,-22,-113
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,6,run,162,1,74,-37,-106
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,1,run,162,1,72,-39,-11
1153847,2019,"Seddon Park, Hamilton",New Zealand,2,Colin de Grandhomme,Bangladesh,4,run,162,1,73,-47,-114
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Tom Latham,Pakistan,1,four,1,4,4,87,163
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,3,Tom Latham,Pakistan,1,run,1,1,1,92,-23
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,3,Tom Latham,Pakistan,1,run,22,1,19,-113,37
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,3,Tom Latham,Pakistan,3,run,20,1,18,142,55
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,3,Tom Latham,Pakistan,5,four,26,4,29,-173,70
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,3,Tom Latham,Pakistan,1,run,28,1,32,-127,38
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,6,run,3,2,2,-132,-35
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,1,run,5,1,3,31,4
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,6,four,27,4,23,-175,-56
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,6,run,29,2,25,-137,66
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,4,run,9,1,4,-45,-13
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,6,run,11,1,5,88,27
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,4,four,31,4,29,166,-92
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,6,run,59,1,51,83,82
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,1,run,55,1,50,107,117
1233962,2020,"Bay Oval, Mount Maunganui",New Zealand,1,Kane Williamson,Pakistan,2,four,45,4,38,145,123
